Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
500-59-2758,A,Yangon,Normal,Female,Home and lifestyle,36.05,2,3.605,75.705,03/05/2019,15:42,Cash,72.1,4.761905,3.605,9.8
134-92-8282,B,Mandalay,Normal,Female,Electronic accessories,12.52,8,5.008,105.168,02/19/2019,10:37,Cash,100.16,4.761905,5.008,4.7
315-54-9602,A,Yangon,Normal,Male,Sports and travel,89.42,8,35.768,751.128,01/21/2019,15:32,Credit card,715.36,4.761905,35.768,5.7
410-60-2117,B,Mandalay,Member,Male,Fashion accessories,23.63,10,11.815,248.115,01/18/2019,14:50,Credit card,236.3,4.761905,11.815,6.0
232-99-6309,C,Naypyitaw,Normal,Female,Sports and travel,64.53,3,9.6795,203.2695,03/06/2019,20:33,Cash,193.59,4.761905,9.6795,7.5
587-51-4793,C,Naypyitaw,Normal,Female,Health and beauty,14.04,3,2.106,44.226,03/27/2019,11:31,Credit card,42.12,4.761905,2.106,5.4
356-24-1613,C,Naypyitaw,Member,Male,Electronic accessories,75.53,7,26.4355,555.1455,02/23/2019,11:03,Credit card,528.71,4.761905,26.4355,8.5
486-27-4272,C,Naypyitaw,Member,Female,Home and lifestyle,64.59,1,3.2295,67.8195,02/11/2019,11:44,Cash,64.59,4.761905,3.2295,9.5
928-34-2409,A,Yangon,Normal,Female,Sports and travel,71.1,4,14.22,298.62,01/21/2019,16:52,Credit card,284.4,4.761905,14.22,5.2
985-19-6582,C,Naypyitaw,Member,Male,Electronic accessories,12.99,3,1.9485,40.9185,02/16/2019,16:36,Credit card,38.97,4.761905,1.9485,9.4
973-27-2100,A,Yangon,Normal,Male,Electronic accessories,61.33,8,24.532,515.172,02/15/2019,19:57,Credit card,490.64,4.761905,24.532,7.0
336-16-9856,B,Mandalay,Normal,Female,Health and beauty,61.22,3,9.183,192.843,02/08/2019,11:07,Cash,183.66,4.761905,9.183,8.7
394-19-9755,B,Mandalay,Member,Male,Home and lifestyle,93.0,5,23.25,488.25,02/15/2019,11:55,Ewallet,465.0,4.761905,23.25,6.3
768-13-1528,C,Naypyitaw,Member,Female,Sports and travel,65.68,9,29.556,620.676,01/15/2019,19:30,Cash,591.12,4.761905,29.556,8.2
999-17-4860,B,Mandalay,Normal,Female,Electronic accessories,40.11,1,2.0055,42.1155,03/12/2019,15:59,Credit card,40.11,4.761905,2.0055,4.8
590-26-5432,B,Mandalay,Member,Male,Home and lifestyle,98.3,7,34.405,722.505,03/20/2019,11:56,Credit card,688.1,4.761905,34.405,7.6
121-17-1431,C,Naypyitaw,Member,Male,Health and beauty,54.69,4,10.938,229.698,02/25/2019,17:19,Ewallet,218.76,4.761905,10.938,7.9
537-80-3257,A,Yangon,Normal,Male,Food and beverages,53.4,7,18.69,392.49,03/31/2019,12:27,Credit card,373.8,4.761905,18.69,8.6
343-39-2507,A,Yangon,Normal,Male,Food and beverages,98.43,6,29.529,620.109,02/13/2019,16:58,Ewallet,590.58,4.761905,29.529,6.1
178-17-3076,C,Naypyitaw,Member,Male,Sports and travel,77.27,9,34.7715,730.2015,01/02/2019,13:52,Ewallet,695.43,4.761905,34.7715,7.4
507-71-3005,B,Mandalay,Member,Female,Health and beauty,38.27,10,19.135,401.835,02/01/2019,14:08,Credit card,382.7,4.761905,19.135,7.9
409-56-5795,C,Naypyitaw,Member,Male,Home and lifestyle,94.45,4,18.89,396.69,02/15/2019,13:28,Credit card,377.8,4.761905,18.89,7.0
597-45-2285,C,Naypyitaw,Member,Female,Home and lifestyle,72.8,9,32.76,687.96,02/14/2019,16:45,Credit card,655.2,4.761905,32.76,4.6
550-93-8434,A,Yangon,Member,Male,Home and lifestyle,76.77,4,15.354,322.434,01/19/2019,10:15,Credit card,307.08,4.761905,15.354,4.7
493-73-1308,A,Yangon,Member,Female,Health and beauty,34.33,10,17.165,360.465,01/11/2019,10:17,Credit card,343.3,4.761905,17.165,6.3
412-14-9872,B,Mandalay,Normal,Female,Health and beauty,30.2,7,10.57,221.97,02/25/2019,18:03,Credit card,211.4,4.761905,10.57,5.1
544-64-1935,B,Mandalay,Member,Female,Home and lifestyle,82.92,10,41.46,870.66,01/04/2019,15:46,Credit card,829.2,4.761905,41.46,5.3
578-40-3160,A,Yangon,Normal,Female,Food and beverages,51.72,10,25.86,543.06,03/08/2019,14:10,Cash,517.2,4.761905,25.86,8.3
380-56-5403,A,Yangon,Normal,Female,Health and beauty,99.89,9,44.9505,943.9605,03/15/2019,16:02,Credit card,899.01,4.761905,44.9505,5.8
550-11-8642,C,Naypyitaw,Normal,Male,Health and beauty,37.62,6,11.286,237.006,01/23/2019,17:29,Ewallet,225.72,4.761905,11.286,9.0
664-50-2049,A,Yangon,Normal,Female,Fashion accessories,85.99,4,17.198,361.158,03/16/2019,11:17,Credit card,343.96,4.761905,17.198,6.5
771-16-4812,B,Mandalay,Member,Female,Home and lifestyle,33.36,8,13.344,280.224,03/22/2019,12:09,Credit card,266.88,4.761905,13.344,4.8
162-43-5217,A,Yangon,Member,Male,Fashion accessories,55.6,8,22.24,467.04,01/06/2019,18:45,Ewallet,444.8,4.761905,22.24,7.5
342-36-6337,A,Yangon,Normal,Male,Food and beverages,31.12,2,3.112,65.352,02/26/2019,11:32,Ewallet,62.24,4.761905,3.112,4.5
443-62-7139,C,Naypyitaw,Normal,Female,Health and beauty,67.77,5,16.9425,355.7925,02/11/2019,19:50,Cash,338.85,4.761905,16.9425,4.9
316-50-9368,B,Mandalay,Normal,Male,Electronic accessories,43.15,5,10.7875,226.5375,03/17/2019,10:06,Credit card,215.75,4.761905,10.7875,9.6
180-19-4679,C,Naypyitaw,Normal,Male,Sports and travel,84.77,1,4.2385,89.0085,01/20/2019,16:48,Credit card,84.77,4.761905,4.2385,7.9
375-34-5801,C,Naypyitaw,Normal,Male,Food and beverages,81.84,10,40.92,859.32,03/09/2019,18:28,Cash,818.4,4.761905,40.92,6.8
519-56-2305,A,Yangon,Normal,Male,Home and lifestyle,30.78,6,9.234,193.914,01/15/2019,13:28,Credit card,184.68,4.761905,9.234,8.5
650-41-7678,B,Mandalay,Member,Female,Fashion accessories,53.57,4,10.714,224.994,02/23/2019,13:36,Ewallet,214.28,4.761905,10.714,6.7
606-90-4245,C,Naypyitaw,Member,Female,Home and lifestyle,40.74,2,4.074,85.554,02/23/2019,18:09,Credit card,81.48,4.761905,4.074,4.5
953-65-1392,A,Yangon,Normal,Male,Electronic accessories,20.87,5,5.2175,109.5675,03/02/2019,11:08,Ewallet,104.35,4.761905,5.2175,8.6
813-81-4955,C,Naypyitaw,Member,Male,Electronic accessories,56.34,9,25.353,532.413,02/24/2019,15:08,Cash,507.06,4.761905,25.353,9.5
175-55-8354,C,Naypyitaw,Normal,Male,Home and lifestyle,90.77,6,27.231,571.851,03/20/2019,11:46,Ewallet,544.62,4.761905,27.231,7.5
107-85-7060,B,Mandalay,Normal,Female,Home and lifestyle,78.19,3,11.7285,246.2985,03/17/2019,18:05,Ewallet,234.57,4.761905,11.7285,8.4
605-53-1791,C,Naypyitaw,Normal,Female,Home and lifestyle,49.47,9,22.2615,467.4915,02/05/2019,11:14,Cash,445.23,4.761905,22.2615,8.3
384-83-6150,C,Naypyitaw,Normal,Female,Home and lifestyle,44.57,3,6.6855,140.3955,01/06/2019,13:27,Credit card,133.71,4.761905,6.6855,9.7
720-23-4795,A,Yangon,Normal,Female,Electronic accessories,20.67,5,5.1675,108.5175,01/29/2019,12:18,Cash,103.35,4.761905,5.1675,6.9
652-78-4197,C,Naypyitaw,Normal,Male,Health and beauty,28.62,9,12.879,270.459,01/04/2019,19:57,Ewallet,257.58,4.761905,12.879,8.5
402-24-2965,A,Yangon,Normal,Male,Home and lifestyle,28.28,10,14.14,296.94,02/26/2019,18:08,Cash,282.8,4.761905,14.14,6.6
862-38-2218,B,Mandalay,Normal,Female,Home and lifestyle,17.82,3,2.673,56.133,03/27/2019,11:22,Ewallet,53.46,4.761905,2.673,10.0
543-22-9540,B,Mandalay,Member,Female,Home and lifestyle,50.81,9,22.8645,480.1545,01/10/2019,15:57,Ewallet,457.29,4.761905,22.8645,8.0
371-70-3481,B,Mandalay,Member,Male,Fashion accessories,66.46,4,13.292,279.132,02/18/2019,13:43,Ewallet,265.84,4.761905,13.292,4.8
602-81-4416,B,Mandalay,Member,Female,Home and lifestyle,21.86,2,2.186,45.906,01/28/2019,10:27,Ewallet,43.72,4.761905,2.186,9.7
595-77-3950,C,Naypyitaw,Member,Male,Sports and travel,71.92,10,35.96,755.16,03/16/2019,13:40,Cash,719.2,4.761905,35.96,6.3
324-24-5706,B,Mandalay,Member,Female,Fashion accessories,53.66,7,18.781,394.401,03/11/2019,17:18,Ewallet,375.62,4.761905,18.781,7.6
813-60-3098,B,Mandalay,Normal,Female,Electronic accessories,69.62,2,6.962,146.202,02/10/2019,20:07,Cash,139.24,4.761905,6.962,5.1
890-51-5286,B,Mandalay,Normal,Female,Fashion accessories,31.14,5,7.785,163.485,01/28/2019,16:03,Credit card,155.7,4.761905,7.785,5.6
324-53-1747,C,Naypyitaw,Normal,Female,Sports and travel,82.81,7,28.9835,608.6535,01/07/2019,14:31,Credit card,579.67,4.761905,28.9835,6.4
437-26-9843,B,Mandalay,Normal,Female,Electronic accessories,61.53,3,9.2295,193.8195,03/22/2019,11:39,Credit card,184.59,4.761905,9.2295,7.2
631-36-6932,A,Yangon,Member,Female,Health and beauty,80.24,6,24.072,505.512,03/12/2019,11:41,Ewallet,481.44,4.761905,24.072,9.5
320-80-5074,C,Naypyitaw,Member,Male,Food and beverages,45.6,4,9.12,191.52,01/21/2019,15:21,Cash,182.4,4.761905,9.12,5.7
124-39-5051,A,Yangon,Member,Male,Food and beverages,19.23,7,6.7305,141.3405,01/06/2019,12:18,Cash,134.61,4.761905,6.7305,8.7
616-63-1330,A,Yangon,Normal,Male,Sports and travel,68.97,3,10.3455,217.2555,02/04/2019,11:04,Ewallet,206.91,4.761905,10.3455,8.9
535-75-1383,A,Yangon,Member,Male,Fashion accessories,62.94,7,22.029,462.609,03/19/2019,14:50,Cash,440.58,4.761905,22.029,5.2
516-81-5563,B,Mandalay,Normal,Female,Electronic accessories,18.97,10,9.485,199.185,02/07/2019,16:05,Ewallet,189.7,4.761905,9.485,6.8
563-38-1407,B,Mandalay,Normal,Male,Sports and travel,11.55,8,4.62,97.02,02/17/2019,18:45,Ewallet,92.4,4.761905,4.62,8.4
185-22-3773,B,Mandalay,Member,Female,Home and lifestyle,52.91,2,5.291,111.111,02/12/2019,12:51,Credit card,105.82,4.761905,5.291,7.9
160-73-5129,A,Yangon,Normal,Male,Health and beauty,22.72,10,11.36,238.56,03/08/2019,19:48,Ewallet,227.2,4.761905,11.36,9.0
873-81-9007,B,Mandalay,Normal,Female,Electronic accessories,13.29,10,6.645,139.545,01/01/2019,14:44,Ewallet,132.9,4.761905,6.645,7.6
850-20-2721,C,Naypyitaw,Normal,Female,Fashion accessories,31.22,8,12.488,262.248,03/07/2019,18:54,Credit card,249.76,4.761905,12.488,8.3
990-24-1639,B,Mandalay,Member,Female,Electronic accessories,78.12,3,11.718,246.078,01/16/2019,12:12,Cash,234.36,4.761905,11.718,7.1
403-25-8134,B,Mandalay,Normal,Male,Fashion accessories,82.28,8,32.912,691.152,03/12/2019,16:25,Ewallet,658.24,4.761905,32.912,4.8
309-88-7082,B,Mandalay,Normal,Female,Food and beverages,90.06,10,45.03,945.63,01/19/2019,14:33,Credit card,900.6,4.761905,45.03,7.9
949-70-1160,C,Naypyitaw,Normal,Female,Sports and travel,28.96,6,8.688,182.448,01/18/2019,12:33,Credit card,173.76,4.761905,8.688,9.6
650-68-6423,B,Mandalay,Normal,Male,Electronic accessories,52.34,1,2.617,54.957,01/25/2019,13:44,Ewallet,52.34,4.761905,2.617,5.9
297-45-5656,A,Yangon,Member,Female,Food and beverages,24.08,6,7.224,151.704,01/29/2019,15:40,Ewallet,144.48,4.761905,7.224,7.8
706-29-2687,B,Mandalay,Normal,Female,Food and beverages,79.03,5,19.7575,414.9075,03/24/2019,20:12,Ewallet,395.15,4.761905,19.7575,7.4
438-83-5542,C,Naypyitaw,Member,Female,Electronic accessories,33.66,2,3.366,70.686,03/08/2019,19:41,Cash,67.32,4.761905,3.366,4.8
268-70-1004,C,Naypyitaw,Normal,Male,Electronic accessories,10.24,4,2.048,43.008,01/12/2019,19:09,Ewallet,40.96,4.761905,2.048,9.9
878-25-4944,B,Mandalay,Member,Male,Electronic accessories,56.05,8,22.42,470.82,03/02/2019,15:19,Credit card,448.4,4.761905,22.42,6.6
719-37-3721,C,Naypyitaw,Normal,Female,Sports and travel,73.56,6,22.068,463.428,03/08/2019,15:33,Ewallet,441.36,4.761905,22.068,5.9
545-93-6704,C,Naypyitaw,Normal,Male,Sports and travel,60.44,8,24.176,507.696,02/02/2019,20:07,Credit card,483.52,4.761905,24.176,8.2
491-57-3932,A,Yangon,Member,Female,Sports and travel,79.37,6,23.811,500.031,01/28/2019,19:35,Ewallet,476.22,4.761905,23.811,8.4
359-74-1212,C,Naypyitaw,Member,Male,Sports and travel,42.49,4,8.498,178.458,02/09/2019,15:06,Cash,169.96,4.761905,8.498,4.0
158-83-1498,C,Naypyitaw,Normal,Male,Fashion accessories,34.75,8,13.9,291.9,03/31/2019,14:17,Credit card,278.0,4.761905,13.9,6.4
830-29-3898,C,Naypyitaw,Normal,Female,Sports and travel,25.64,9,11.538,242.298,01/05/2019,15:01,Credit card,230.76,4.761905,11.538,8.8
770-88-1273,A,Yangon,Member,Female,Health and beauty,15.04,1,0.752,15.792,03/11/2019,14:54,Ewallet,15.04,4.761905,0.752,5.9
785-17-2064,B,Mandalay,Normal,Male,Food and beverages,74.99,6,22.497,472.437,03/27/2019,16:26,Credit card,449.94,4.761905,22.497,7.1
750-10-6098,A,Yangon,Member,Female,Health and beauty,25.53,1,1.2765,26.8065,01/26/2019,18:26,Ewallet,25.53,4.761905,1.2765,5.7
286-21-4041,B,Mandalay,Normal,Male,Home and lifestyle,51.96,2,5.196,109.116,03/01/2019,11:07,Ewallet,103.92,4.761905,5.196,7.4
757-34-3174,B,Mandalay,Member,Male,Health and beauty,29.58,6,8.874,186.354,02/01/2019,14:53,Credit card,177.48,4.761905,8.874,6.8
379-35-3901,B,Mandalay,Member,Female,Fashion accessories,35.84,5,8.96,188.16,02/10/2019,16:14,Ewallet,179.2,4.761905,8.96,4.8
949-90-3793,B,Mandalay,Normal,Female,Home and lifestyle,18.32,6,5.496,115.416,02/14/2019,20:33,Cash,109.92,4.761905,5.496,7.5
816-74-5406,A,Yangon,Normal,Male,Food and beverages,61.18,7,21.413,449.673,03/29/2019,14:13,Cash,428.26,4.761905,21.413,6.1
586-27-8655,A,Yangon,Member,Female,Electronic accessories,52.09,1,2.6045,54.6945,03/08/2019,20:40,Ewallet,52.09,4.761905,2.6045,9.5
990-11-3600,C,Naypyitaw,Normal,Female,Food and beverages,44.01,10,22.005,462.105,02/11/2019,11:40,Cash,440.1,4.761905,22.005,9.4
659-33-1356,B,Mandalay,Normal,Female,Home and lifestyle,68.31,2,6.831,143.451,02/15/2019,14:10,Cash,136.62,4.761905,6.831,5.1
794-61-5918,B,Mandalay,Normal,Female,Fashion accessories,45.94,4,9.188,192.948,02/17/2019,19:21,Cash,183.76,4.761905,9.188,5.5
624-31-5924,A,Yangon,Member,Male,Sports and travel,48.33,5,12.0825,253.7325,02/21/2019,19:01,Ewallet,241.65,4.761905,12.0825,9.7
569-60-3708,C,Naypyitaw,Member,Male,Electronic accessories,69.71,1,3.4855,73.1955,02/09/2019,12:51,Cash,69.71,4.761905,3.4855,9.8
